10086711,33506,4
10386628,33506,4
10425377,33506,4
10402509,33506,4
10006604,33506,4
10210372,33514,3
10082696,33514,5
10635907,33514,4
10644923,33514,3
10232383,33514,4
10082696,33703,3
10125463,33703,2
10124358,33703,2
10181402,33703,3
10351741,33703,3
10239912,33703,2
10438194,34091,4
10423431,34091,4
10428609,34091,4
10635907,34091,4
10517405,34091,4
10024861,34091,4
10404167,34091,4
10007060,34091,4
10394361,34091,4
10198723,34091,4
10125463,34091,4
10239815,34091,3
10171980,34091,4
10146518,34091,4
10586014,34091,4
10610687,34091,4
10587489,34091,5
10389917,34091,4
10485212,34091,5
10650222,34091,4
10041849,34091,4
10423431,34125,5
10214534,34125,3
10428609,34125,3
10481972,34125,4
10406091,34125,4
10635907,34125,4
10487287,34125,4
10358628,34125,5
10097910,34125,5
10610687,34125,3
10610687,34125,5
10669965,34159,4
10418422,34221,4
10648148,34274,3
10064805,34274,4
10308018,34274,4
10657297,34274,4
10513332,34274,4
10308018,34777,4
10082696,34777,4
10406091,34777,4
10423431,34855,5
10517405,34855,5
10639100,34855,4
10397837,34855,5
10215735,34855,3
10536788,34855,3
10163551,34855,5
10423431,46063,5
10493850,46063,3
10481972,46063,4
10381217,46063,5
10648148,46063,4
10517040,46063,3
10427688,46063,5
10579789,46063,3
10419690,46063,5
10517040,46063,4
10232383,46063,2
10517040,46063,5
10488294,46063,4
10360436,46063,4
10264261,46063,4
10037455,46063,4
10230065,46063,5
10358628,46063,4
10078620,46063,5
10496256,46063,4
10234221,46063,4
10054960,46063,4
10152809,46063,4
10139943,46063,4
10585102,46063,4
10657297,46063,4
10247199,46063,4
10188213,46063,2
10261875,46063,3
10560197,46063,5
10408406,46063,2
10199644,46087,5
10532243,46087,4
10423431,46087,5
10386628,46087,5
10481972,46087,4
10082696,46087,5
10438194,46087,5
10210372,46087,5
10406091,46087,5
10421409,46087,5
10579789,46087,5
10389957,46087,2
10224122,46087,5
10127617,46087,5
10066124,46087,4
10447399,46087,4
10653619,46087,4
10144808,46087,4
10516095,46087,4
10518439,46087,4
10417935,46087,4
10023156,46087,5
10355643,46087,4
10210372,46493,5
10493850,46493,3
10308018,46493,4
10161572,46493,4
10496256,46493,5
10219382,46493,5
10177270,46493,5
10229502,46493,4
10239912,46493,3
10133044,46493,5
10229502,46493,5
10310762,46493,5
10037126,46493,3
10351741,46493,4
10141883,46493,5
10643898,46493,4
10082894,46493,4
10344994,46493,4
10170393,54703,4
10413851,54703,5
10221495,54703,4
10067484,54703,5
10612082,54703,5
10302414,54703,5
10496256,54703,4
10159023,54703,5
10610687,54703,4
10417935,54703,4
10036750,54703,5
