10102732,2709,3
10601255,2709,5
10111147,2709,5
10158148,2709,3
10212953,2709,1
10505327,2709,1
10177274,2709,1
10563122,2709,1
10589581,2709,1
10562217,2709,1
10283428,2709,1
10282941,2709,2
10022197,2709,1
10525703,2709,1
10612371,2709,5
10065073,2923,4
10094784,2923,4
10099336,2923,5
10078670,2923,4
10225929,2923,2
10125338,2923,3
10380518,2923,5
10360504,2923,4
10099335,2923,4
10106566,2923,3
10196649,2923,5
10131459,2923,5
10554626,2923,5
10086262,2923,3
10186509,2923,1
10208518,2923,4
10630689,2923,4
10672282,2923,4
10244684,2923,4
10046037,2923,5
10170651,2923,5
10270533,2923,4
10412544,2923,4
10124895,2923,5
10494864,2923,5
10300747,2923,1
10400393,2923,4
10647514,2923,5
10170374,2923,4
10485878,2923,5
10303329,2923,2
10170374,2923,3
10485878,3407,5
10388374,3407,1
10397084,3407,5
10310798,3407,1
10606662,3407,3
10233385,3407,1
10023119,3407,5
10069474,3407,4
10129929,3407,1
10331828,3407,2
10156253,3407,5
10310798,3407,1
10423342,3407,1
10048828,3407,5
10544264,3407,5
10626823,3407,1
10504378,3407,5
10078219,3407,1
10022786,3407,1
10075073,3407,1
10030423,3407,5
10443590,3407,5
10085582,3407,1
10195987,3407,1
10173081,3407,1
10099491,3407,1
10006544,3407,1
10660690,3407,5
10384479,3407,4
10140355,3420,5
10006805,3420,4
10377842,3420,1
10213979,3420,1
10113600,3420,4
10386432,3420,1
10247469,3420,3
10218810,3420,1
10435897,3420,4
10382273,3420,4
10509524,3420,2
10173761,3420,1
10232938,3420,2
10179261,3420,1
10635148,3420,5
10185190,3420,1
10280059,3420,2
10094695,3420,2
10264249,3420,5
10666107,3420,5
10438232,3420,5
10435897,3420,5
10231373,3420,5
10326262,3420,5
10503807,3420,2
10312784,3420,1
10167158,3420,5
10373086,3420,5
10286139,3420,5
10373086,3420,5
10183020,3420,5
10124895,3420,1
10373086,3420,5
10151531,3420,5
10359721,3420,5
10412428,3420,2
10070691,3420,5
10595473,3420,4
10497142,3420,1
10344963,3420,5
10059925,3420,1
10281115,3420,4
10579413,3420,5
10352612,3420,5
10332536,3420,2
10354981,3420,1
10340250,3420,5
10482921,3420,5
10056372,3420,3
10617006,3808,5
10221368,3808,5
10444460,3808,4
10552229,3808,5
10135677,3808,4
10245272,3808,5
10286167,3808,5
10573628,3808,5
10554402,3808,5
10365357,3808,5
10534293,3808,5
10287016,3808,5
10394151,3808,5
10043439,3808,5
10540257,3808,1
10544670,3808,4
10490511,3808,5
10365869,3808,5
10364573,3808,5
10178692,3969,4
10106566,3969,4
10185598,3969,4
10528848,3969,4
10080511,4096,5
10118340,4096,1
10028266,4096,4
10307826,4096,5
10552232,4096,2
10109147,4096,4
10645472,4096,4
10109147,4096,5
10681987,4096,5
10466950,4096,4
10071587,4096,1
10296867,4096,4
10169499,4096,1
10391085,4096,4
10089496,4096,1
10394773,4096,5
10192732,4096,1
10461042,4096,4
10529908,4096,1
10390281,4096,1
10652262,4096,4
10130317,4096,1
10253165,4096,1
10233441,4096,5
10487670,4096,1
10327111,4096,1
10212096,4096,1
10374921,4096,1
10492351,4096,4
10141262,4143,4
10315592,4143,4
10018202,4143,4
10049258,4143,3
10037107,4143,4
10251259,4143,5
10073841,4143,4
10066367,4143,4
10295943,4143,5
10295471,4143,4
10666026,4143,4
10365045,4143,4
10455034,4143,2
10327789,4143,5
10641972,4143,5
10375073,4143,4
10233566,4143,4
10367288,4143,5
10561328,4143,1
10185161,4143,2
10018124,4143,4
10626828,4143,5
10468584,4143,4
10375384,4143,4
10396387,4143,3
10227974,4143,5
10502265,4143,5
10396035,4143,4
10392414,4143,1
10572226,4143,5
10117929,4143,4
10470852,4143,2
10330219,4143,5
10604594,4143,1
10077848,4143,4
10038516,4143,4
10014199,4143,2
10388493,4143,3
10564916,4143,2
10486871,4143,1
10647966,4306,5
10500723,4306,5
10596179,4306,5
10501602,4306,5
10348495,4306,5
10389027,4412,1
10341290,4412,1
10477463,4412,1
10597787,4412,5
10613470,4412,5
10468989,4412,5
10191633,4412,1
10671090,4412,1
10026066,4412,4
10308702,4412,1
10539849,4412,5
10548355,4412,1
10204480,4412,5
10274284,4412,4
10213442,4412,1
10549669,4412,5
10345272,4412,5
10120089,4412,5
10569609,4412,3
10454432,4412,1
10059809,4501,4
10361002,4501,5
10562447,4501,1
10166908,4501,4
10649607,4501,5
10550931,4501,4
10676304,4501,5
10614376,4501,5
10570832,4501,5
10010190,4501,5
10380041,4501,1
10608679,4501,5
10631576,4501,5
10664985,4501,5
10545715,4501,5
10580891,4501,5
10274248,4501,5
10315141,4553,2
10437939,4553,3
10231084,4553,5
10240910,4553,4
10351437,4553,5
10655903,4553,4
10447142,4553,3
10237317,4553,4
10010190,4553,3
10638026,4553,4
10156399,4553,3
10330447,4553,3
10504762,4553,1
10125388,4553,2
10393134,4553,5
10574482,4553,3
10158109,4553,4
10656157,4553,3
10100484,4553,3
10445952,4553,3
10560703,4553,3
10572722,4553,1
10580217,4553,1
10090096,4553,2
10674041,4553,4
10067400,4553,1
10606455,4553,3
10599132,4553,2
10392049,4553,5
10400457,4553,5
10578012,4553,5
10537722,4553,5
10505994,4553,2
10161956,4553,4
10195731,4553,4
10106966,4553,5
10319345,4553,5
10373811,4553,4
10525362,4553,1
10119872,4553,5
10440394,4860,5
10120724,4860,5
10365057,4860,5
10562612,4860,1
10440575,4860,5
10573442,4860,5
10125195,4860,5
10347452,4860,4
10554725,4860,2
10376051,4860,3
10241495,4860,5
10163205,4860,5
10136050,4860,5
10210647,4860,4
10206925,4860,5
10004535,4860,5
10568588,4860,1
10329349,4860,5
10348744,4860,4
10168589,4860,5
10106103,4860,5
10613813,4860,5
10497233,4860,4
10497233,4860,4
10608161,4860,5
10188577,4860,5
10213186,4860,1
10322046,5154,3
10136894,5154,3
10387212,5154,4
10408410,5154,2
10267950,5154,1
10537399,5154,1
10291152,5154,1
10295997,5154,4
10460830,5154,4
10255276,5154,5
10154552,5154,1
10270572,5154,1
10313034,5195,1
10163768,5195,1
10658271,5195,3
10221590,5195,5
10420238,5195,1
10438965,5195,1
10077307,5195,4
10465391,5195,1
10147995,5195,5
10302205,5664,1
10380001,5664,1
10141789,5664,2
10568588,5664,1
10598016,5664,1
10296642,5664,5
10077914,5664,1
10317390,5664,1
10536196,5664,2
10440888,5805,5
10212538,5805,5
10310415,5805,2
10114595,5848,3
10641453,5848,5
10119641,5848,4
10063901,5848,1
10396878,5848,1
10324720,5848,5
10340031,5848,1
10503683,5848,5
10115769,5848,1
10468867,5848,5
10135677,5881,4
10103637,5881,1
10015086,5881,5
10388493,5881,4
10556466,5881,5
10300175,5881,5
10560455,5881,1
10458662,5881,1
10323564,5881,3
10421296,5881,3
10462044,6151,5
10444017,6151,5
10325265,6151,4
10581845,6151,5
10444656,6151,5
10055287,6151,5
10250346,6151,5
10021992,6473,4
10031286,6473,4
10040108,6473,1
10006335,6473,2
10008524,6473,2
10086347,6473,4
10106103,6473,4
10519626,6473,4
10103863,6473,4
10075024,6473,5
10160069,6473,2
10351518,6473,4
10413665,6473,4
10446665,6473,5
10473065,6473,5
10124705,6473,3
10544787,6473,4
10065443,6473,1
10453115,6473,3
10217127,6473,4
10436446,6473,4
10217127,6473,3
10158876,6473,4
10156849,6473,1
10452012,6473,4
10059516,6473,3
10557515,6473,5
10279292,6473,4
10196754,6473,4
10476495,6473,3
10486973,6473,4
10162092,6473,1
10109147,6473,5
10040127,6473,3
10055293,6473,5
10584617,6473,2
10366792,6473,3
10580722,6473,4
10229753,6473,1
10097362,6473,4
10057662,6473,4
10279292,6473,1
10281887,6473,5
10580254,6473,4
10596021,6473,4
10034258,6473,4
10446027,6473,3
10626874,6473,3
10326883,6473,5
10048337,6473,4
10597599,6473,4
10261548,6473,5
10126703,6473,2
10181737,6473,2
10487639,6473,5
10281603,6473,5
10174867,6473,4
10003330,6473,3
10084353,6473,1
10237672,6473,4
10367087,6473,4
10115154,6473,4
10367087,6473,1
10214726,6473,4
10552229,6473,3
10364585,6473,4
10107356,6473,4
10199636,6473,3
10232012,6473,3
10679164,6473,4
10421887,6473,2
10334093,6473,3
10544787,6473,4
10630603,6473,3
10675053,6473,3
10557545,6473,2
10053552,6473,2
10491466,6473,4
10400839,6473,1
10211133,6473,5
10498977,6473,4
10591873,6473,5
10174162,6473,3
10122675,6473,4
10057412,6473,2
10092791,6473,5
10022571,6473,3
10229876,6473,3
10085378,6473,5
10230962,6473,2
10528848,6473,3
10576797,6473,4
10227527,6473,5
10493003,6473,5
10311374,6473,4
10411463,6473,5
10488406,6473,5
10580254,6473,2
10327892,6473,5
10658567,6473,5
10575475,6473,3
10304350,6473,3
10507175,6473,5
10277855,6473,5
10573043,6473,2
10419295,6473,5
10617044,6473,4
10277855,6473,5
10243227,6473,3
10395936,6473,5
10373652,6473,4
10261485,6473,1
10489036,6473,5
10448753,6473,2
10654440,6473,1
10422248,6473,2
10563178,6473,1
10126505,6473,4
10584741,6473,2
10267125,6473,1
10575745,6473,3
10500185,6473,3
10477283,6473,4
10128593,6473,5
10152220,6473,5
10350510,6473,4
10189971,6473,5
10493785,6473,5
10246456,6473,5
10027601,6473,5
10456937,6473,5
10114447,6473,4
10409219,6473,2
10158245,6473,1
10464889,6473,2
10228639,6473,3
10203149,6473,2
10293781,6473,5
10643382,6473,5
10375557,6473,5
10544787,6473,4
10602987,6473,5
10598600,6473,2
10006105,6473,4
10384244,6473,5
10036671,6473,3
10166618,6473,1
10677641,6473,2
10179981,6473,3
10146620,6473,3
10267084,6473,3
10046470,6473,5
10299115,6473,4
10685885,6473,5
10324378,6473,2
10145332,6473,5
10272842,6473,5
10228800,6473,4
10513016,6473,5
10150662,6473,3
10496399,6473,5
10336353,6473,5
10618676,6473,5
10442430,6473,3
10324378,6473,1
10520643,6473,3
10342502,6473,2
10584130,6473,1
10565245,6473,1
10493743,6473,5
10119282,6473,5
10401788,6473,3
10543589,6473,1
10130706,6473,1
10629752,6473,2
10232532,6473,5
10411204,6473,1
10302106,6473,2
10501955,6473,2
10041712,6473,5
10224561,6473,5
10582887,6473,3
10404739,6473,3
10654758,6473,5
